ID;CV_Sentences;Sentences_CV_clean;CV_Number;Sentence_line;Nb_tokens;%texte_lu;%texte_lu_fin_ligne;Is_alpha;Grammar;Label
ID5088;- Moyenne de 17/20  ;- Moyenne de 17/20  ;CV_182;14;5;80.42;19.58;[False, True, True, False, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'SPACE'];#N/A
ID5089;- Présidente des Marketeurs de Condorcet  ;- Présidente des Marketeurs de Condorcet  ;CV_182;15;7;82.49;17.51;[False, True, True, True, True, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE'];#N/A
ID5090;#NOM?;#NOM?;CV_182;16;8;84.87;15.13;[False, True, True, True, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'];#N/A
ID5091;- Bénéficiaire de la bourse de Condorcet  Lycée Descartes  Major de Promotion 2012  ;- Bénéficiaire de la bourse de Condorcet  Lycée Descartes  Major de Promotion 2012  ;CV_182;17;16;89.61;10.39;[False, True, True, True, True, True, True, False, True, True, False, True, True, True, False, False];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'NUM', 'SPACE'];#N/A
ID5092;- Constamment inscrit au tableau d'honneur - Récompensé par le meilleur en sciences et le meilleur en mathématiques;- Constamment inscrit au tableau d'honneur - Récompensé par le meilleur en sciences et le meilleur en mathématiques;CV_182;18;19;95.25;4.75;[False, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True];['PUNCT', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADP', 'NOUN'];#N/A
ID5093;- Obtention du certificat « Diplômé le plus prometteur »  ;- Obtention du certificat « Diplômé le plus prometteur »  ;CV_182;19;11;98.52;1.48;[False, True, True, True, False, True, True, True, True, False, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'DET', 'ADV', 'ADJ', 'PUNCT', 'SPACE'];#N/A
ID5094;-;-;CV_182;20;1;98.81;1.19;[False];['PUNCT'];#N/A
ID5095;Citation pour le leadership;Citation pour le leadership;CV_182;21;4;100.00;0.00;[True, True, True, True];['NOUN', 'ADP', 'DET', 'NOUN'];#N/A
ID5096;MARC DUMONT     RÉCAPITULATIF PROFESSIONNEL  ;MARC DUMONT     RÉCAPITULATIF PROFESSIONNEL  ;CV_183;0;6;2.52;97.48;[True, True, False, True, True, False];['PROPN', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE'];#N/A
ID5097;Graphiste publicitaire avec 15 ans d'expérience dans l'industrie.;Graphiste publicitaire avec 15 ans d'expérience dans l'industrie.;CV_183;1;11;7.14;92.86;[True, True, True, False, True, False, True, True, False, True, False];['NOUN', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT'];#N/A
ID5098;Passionné par l'écriture et l'esthétique propre et engageante.;Passionné par l'écriture et l'esthétique propre et engageante.;CV_183;2;11;11.76;88.24;[True, True, False, True, True, False, True, True, True, True, False];['ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT'];#N/A
ID5099;Leader efficace et capable de motiver les équipes.;Leader efficace et capable de motiver les équipes.;CV_183;3;9;15.55;84.45;[True, True, True, True, True, True, True, True, False];['NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT'];#N/A
ID5100;Gestion de divers comptes dans l'industrie des télécommunications, de l'habillement et des services.;Gestion de divers comptes dans l'industrie des télécommunications, de l'habillement et des services.;CV_183;4;17;22.69;77.31;[True, True, True, True, True, False, True, True, True, False, True, False, True, True, True, True, False];['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5101; ; ;CV_183;5;1;23.11;76.89;[False];['SPACE'];#N/A
ID5102;DOMAINES D'EXPERTISE  + Direction artistique + Planification stratégique  ;DOMAINES D'EXPERTISE  + Direction artistique + Planification stratégique  ;CV_183;6;11;27.73;72.27;[True, False, True, False, False, True, True, False, True, True, False];['NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'SPACE'];#N/A
ID5103;* Rédaction * Relations clients  + Graphisme :;* Rédaction * Relations clients  + Graphisme :;CV_183;7;9;31.51;68.49;[False, True, False, True, True, False, False, True, False];['ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5104;.;.;CV_183;8;1;31.93;68.07;[False];['PUNCT'];#N/A
ID5105;0 .;0 .;CV_183;9;2;32.77;67.23;[False, False];['NUM', 'PUNCT'];#N/A
ID5106;Publicité;Publicité;CV_183;10;1;33.19;66.81;[True];['NOUN'];#N/A
ID5107;° Brainstorming;° Brainstorming;CV_183;11;2;34.03;65.97;[False, True];['NOUN', 'PROPN'];#N/A
ID5108;Leadership  PARCOURS PROFESSIONNEL  ;Leadership  PARCOURS PROFESSIONNEL  ;CV_183;12;5;36.13;63.87;[True, False, True, True, False];['PROPN', 'SPACE', 'ADJ', 'PROPN', 'SPACE'];#N/A
ID5109;Directeur de la création  Publicité de Condorcet;Directeur de la création  Publicité de Condorcet;CV_183;13;8;39.50;60.50;[True, True, True, True, False, True, True, True];['NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN'];#N/A
ID5110;| Février 2010;| Février 2010;CV_183;14;3;40.76;59.24;[False, True, False];['PUNCT', 'NOUN', 'NUM'];#N/A
ID5111;à présent  - Rédaction des ordres du jour des réunions, fourniture de matériel avancé et suivi des réunions et des conférences d'équipe.  + Gérer la zone de réception, y compris accueillir les visiteurs et répondre aux demandes d'informations téléphoniques et en personne;à présent  - Rédaction des ordres du jour des réunions, fourniture de matériel avancé et suivi des réunions et des conférences d'équipe.  + Gérer la zone de réception, y compris accueillir les visiteurs et répondre aux demandes d'informations téléphoniques et en personne;CV_183;15;49;61.34;38.66;[True, True, False, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, False, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True];['ADP', 'ADJ', 'SPACE', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'SPACE', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'ADJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN'];#N/A
ID5112;.  + Conception de systèmes de fichiers électroniques et maintenance de fichiers électroniques et papier.;.  + Conception de systèmes de fichiers électroniques et maintenance de fichiers électroniques et papier.;CV_183;16;17;68.49;31.51;[False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['PUNCT', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT'];#N/A
ID5113; ; ;CV_183;17;1;68.91;31.09;[False];['SPACE'];#N/A
ID5114;Graphiste Publicité;Graphiste Publicité;CV_183;18;2;69.75;30.25;[True, True];['NOUN', 'NOUN'];#N/A
ID5115;Domarin;Domarin;CV_183;19;1;70.17;29.83;[True];['PROPN'];#N/A
ID5116;|;|;CV_183;20;1;70.59;29.41;[False];['ADV'];#N/A
ID5117;avr-08;avr-08;CV_183;21;2;71.43;28.57;[True, False];['NOUN', 'NUM'];#N/A
ID5118;à janvier 2010  + Création de présentations PowerPoint utilisées pour le développement commercial;à janvier 2010  + Création de présentations PowerPoint utilisées pour le développement commercial;CV_183;22;14;77.31;22.69;[True, True, False, False, False, True, True, True, True, True, True, True, True, True];['ADP', 'NOUN', 'NUM', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ'];#N/A
ID5119;.;.;CV_183;23;1;77.73;22.27;[False];['PUNCT'];#N/A
ID5120;- Publication de postes vacants sur les sites Web de l'entreprise et les réseaux sociaux.;- Publication de postes vacants sur les sites Web de l'entreprise et les réseaux sociaux.;CV_183;24;17;84.87;15.13;[False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'PUNCT'];#N/A
ID5121;+ Création de rapports et présentations hebdomadaires et mensuels.;+ Création de rapports et présentations hebdomadaires et mensuels.;CV_183;25;10;89.08;10.92;[False, True, True, True, True, True, True, True, True, False];['ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT'];#N/A
ID5122; ; ;CV_183;26;1;89.50;10.50;[False];['SPACE'];#N/A
ID5123;+ Gestion du calendrier quotidien du président de l'entreprise.;+ Gestion du calendrier quotidien du président de l'entreprise.;CV_183;27;11;94.12;5.88;[False, True, True, True, True, True, True, True, False, True, False];['ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT'];#N/A
ID5124; ; ;CV_183;28;1;94.54;5.46;[False];['SPACE'];#N/A
ID5125;PARCOURS SCOLAIRE  Licence en anglais, mai 1998  Université de Condorcet;PARCOURS SCOLAIRE  Licence en anglais, mai 1998  Université de Condorcet;CV_183;29;13;100.00;0.00;[True, True, False, True, True, True, False, True, False, False, True, True, True];['ADJ', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'ADP', 'PROPN'];#N/A
ID5126;CEE PERTE bonjour@sitevraimentsuper.fr  RSA www.sitevraimentsuper.fr  del;CEE PERTE bonjour@sitevraimentsuper.fr  RSA www.sitevraimentsuper.fr  del;CV_184;0;8;61.54;38.46;[True, True, False, False, True, False, False, True];['NOUN', 'NOUN', 'VERB', 'SPACE', 'NOUN', 'ADJ', 'SPACE', 'ADP'];#N/A
ID5127;alt=;alt=;CV_184;1;1;69.23;30.77;[False];['ADJ'];#N/A
ID5128;10T2  Récompenses    ;10T2  Récompenses    ;CV_184;2;4;100.00;0.00;[False, False, True, False];['VERB', 'SPACE', 'NOUN', 'SPACE'];#N/A
ID5129;               ;               ;CV_185;0;1;0.28;99.72;[False];['SPACE'];#N/A
ID5130;Réseaux Sociaux  ;Réseaux Sociaux  ;CV_185;1;3;1.10;98.90;[True, True, False];['NOUN', 'ADJ', 'SPACE'];#N/A
ID5131;fb.me/sitevraimentsuper.fr @sitevraimentsuper.fr @sitevraimentsuper.fr  1 Jules André C] LC];fb.me/sitevraimentsuper.fr @sitevraimentsuper.fr @sitevraimentsuper.fr  1 Jules André C] LC];CV_185;2;11;4.14;95.86;[False, False, False, False, False, True, True, True, False, True, False];['NUM', 'NOUN', 'ADJ', 'SPACE', 'NUM', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT'];#N/A
ID5132;Don  ;Don  ;CV_185;3;2;4.70;95.30;[True, False];['VERB', 'SPACE'];#N/A
ID5133;Profil  ;Profil  ;CV_185;4;2;5.25;94.75;[True, False];['NOUN', 'SPACE'];#N/A
ID5134;Je suis un consultant en marketing de détail à la recherche d'un poste à temps plein dans le domaine du commerce de détail et du marketing, où je pourrai appliquer mes connaissances et mes compétences en vue d'une amélioration continue.;Je suis un consultant en marketing de détail à la recherche d'un poste à temps plein dans le domaine du commerce de détail et du marketing, où je pourrai appliquer mes connaissances et mes compétences en vue d'une amélioration continue.;CV_185;5;44;17.40;82.60;[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False];['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'PROPN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT'];#N/A
ID5135;Je dispose d'une grande expérience dans la gestion de la vente au détail et des études de marché, et j'élabore des stratégies qui assurent le succès des produits.;Je dispose d'une grande expérience dans la gestion de la vente au détail et des études de marché, et j'élabore des stratégies qui assurent le succès des produits.;CV_185;6;32;26.24;73.76;[True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, False];['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];#N/A
ID5136; ; ;CV_185;7;1;26.52;73.48;[False];['SPACE'];#N/A
ID5137;Expérience Professionnelle  Spécialiste Marketing Grandes;Expérience Professionnelle  Spécialiste Marketing Grandes;CV_185;8;6;28.18;71.82;[True, True, False, True, True, True];['NOUN', 'ADJ', 'SPACE', 'NOUN', 'PROPN', 'ADJ'];#N/A
ID5138;Idées Inc.;Idées Inc.;CV_185;9;3;29.01;70.99;[True, True, False];['NOUN', 'PROPN', 'PUNCT'];#N/A
ID5139;janv-13;janv-13;CV_185;10;2;29.56;70.44;[True, False];['NOUN', 'NUM'];#N/A
ID5140;- décembre 2014  Gestionnaire de la Marque Média Interactif février 2011;- décembre 2014  Gestionnaire de la Marque Média Interactif février 2011;CV_185;11;12;32.87;67.13;[False, True, False, False, True, True, True, True, True, True, True, False];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NUM'];#N/A
ID5141;- décembre 2012  Stagiaire en Produit Entreprise multimédia de Condorcet avril 2010;- décembre 2012  Stagiaire en Produit Entreprise multimédia de Condorcet avril 2010;CV_185;12;13;36.46;63.54;[False, True, False, False, True, True, True, True, True, True, True, True, False];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'NOUN', 'NUM'];#N/A
ID5142;- août 2011  Compétences  Conseil en gestion de la distribution  Contrôle budgétaire Merchandising visuel;- août 2011  Compétences  Conseil en gestion de la distribution  Contrôle budgétaire Merchandising visuel;CV_185;13;17;41.16;58.84;[False, True, False, False, True, False, True, True, True, True, True, True, False, True, True, True, True];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'NOUN', 'ADJ', 'NOUN', 'ADJ'];#N/A
ID5143;Gestion des comptes Développement de la marque;Gestion des comptes Développement de la marque;CV_185;14;7;43.09;56.91;[True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN'];#N/A
ID5144;Études de marché  ;Études de marché  ;CV_185;15;4;44.20;55.80;[True, True, True, False];['NOUN', 'ADP', 'NOUN', 'SPACE'];#N/A
ID5145;Compétences  ;Compétences  ;CV_185;16;2;44.75;55.25;[True, False];['NOUN', 'SPACE'];#N/A
ID5146;Leadership Communication Blogging  ;Leadership Communication Blogging  ;CV_185;17;4;45.86;54.14;[True, True, True, False];['PROPN', 'NOUN', 'PROPN', 'SPACE'];#N/A
ID5147;Planification stratégique;Planification stratégique;CV_185;18;2;46.41;53.59;[True, True];['NOUN', 'ADJ'];#N/A
ID5148;Présentations visuelles;Présentations visuelles;CV_185;19;2;46.96;53.04;[True, True];['NOUN', 'ADJ'];#N/A
ID5149;Prise de parole en public  +_ Élaboration d'une stratégie de médias sociaux visant à accroître le nombre d'abonnés + Réalisation d'une campagne virale pour l'un des nouveaux produits de l'entreprise +_ Étude de marché pour une nouvelle gamme de produits innovants  Mise en œuvre et amélioration du système de communication interne entre les comptes Création de nouveaux supports de marque pour une société de marques de distributeur  + A mené des projets de merchandising visuel créatifs pour 10 succursales de vente au détail + A dirigé un événement de lancement réussi pour l'un des nouveaux produits de l'entreprise + _Asuivi les dépenses et les transactions quotidiennes  Éducation 2009;Prise de parole en public  +_ Élaboration d'une stratégie de médias sociaux visant à accroître le nombre d'abonnés + Réalisation d'une campagne virale pour l'un des nouveaux produits de l'entreprise +_ Étude de marché pour une nouvelle gamme de produits innovants  Mise en œuvre et amélioration du système de communication interne entre les comptes Création de nouveaux supports de marque pour une société de marques de distributeur  + A mené des projets de merchandising visuel créatifs pour 10 succursales de vente au détail + A dirigé un événement de lancement réussi pour l'un des nouveaux produits de l'entreprise + _Asuivi les dépenses et les transactions quotidiennes  Éducation 2009;CV_185;20;122;80.66;19.34;[True, True, True, True, True, False, False, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True, False, True, False, True, True, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, False, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'PRON', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'SPACE', 'PROPN', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'NUM'];#N/A
ID5150;-2013;-2013;CV_185;21;2;81.22;18.78;[False, False];['PUNCT', 'NOUN'];#N/A
ID5151;Licence ès lettres, major en communication et marketing;Licence ès lettres, major en communication et marketing;CV_185;22;9;83.70;16.30;[True, True, True, False, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN'];#N/A
ID5152;Université de Condorcet;Université de Condorcet;CV_185;23;3;84.53;15.47;[True, True, True];['NOUN', 'ADP', 'PROPN'];#N/A
ID5153;Moyenne Générale : 14/20;Moyenne Générale : 14/20;CV_185;24;4;85.64;14.36;[True, True, False, False];['NOUN', 'ADJ', 'PUNCT', 'SPACE'];#N/A
ID5154;Mai;Mai;CV_185;25;1;85.91;14.09;[True];['NOUN'];#N/A
ID5155;- août 2010;- août 2010;CV_185;26;3;86.74;13.26;[False, True, False];['PUNCT', 'NOUN', 'NUM'];#N/A
ID5156;Certificat en gestion du détail Université de Condorcet;Certificat en gestion du détail Université de Condorcet;CV_185;27;8;88.95;11.05;[True, True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN'];#N/A
ID5157;Courte;Courte;CV_185;28;1;89.23;10.77;[True];['ADJ'];#N/A
ID5158;Formation;Formation;CV_185;29;1;89.50;10.50;[True];['NOUN'];#N/A
ID5159;Références;Références;CV_185;30;1;89.78;10.22;[True];['NOUN'];#N/A
ID5160;Afiliations;Afiliations;CV_185;31;1;90.06;9.94;[True];['PROPN'];#N/A
ID5161;Amélie Dufour;Amélie Dufour;CV_185;32;2;90.61;9.39;[True, True];['PROPN', 'PROPN'];#N/A
ID5162;Association marketing française;Association marketing française;CV_185;33;3;91.44;8.56;[True, True, True];['NOUN', 'ADJ', 'ADJ'];#N/A
ID5163;Professeur Université de Condorcet;Professeur Université de Condorcet;CV_185;34;4;92.54;7.46;[True, True, True, True];['NOUN', 'NOUN', 'ADP', 'PROPN'];#N/A
